,Direct,MinPrice,OutOrigin,OutDestination,OutboundCarrier,InboundCarrier,DepartureDate1,DepartureDate2,Distance,CPM,QuoteDateTime,MomondoLink,GoogleLink
10096,True,163,DXB,CCJ,IndiGo,IndiGo,2017-01-31 00:00:00,2017-03-09 00:00:00,1662.9163203324554,4.9010283321836825,2017-01-10 12:59:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=CCJ&SDP0=31-01-2017&SO1=CCJ&SD1=DXB&SDP1=09-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=CCJ;d=2017-01-31;r=2017-03-09
10101,True,150,DXB,COK,Jet Airways,Jet Airways,2017-03-01 00:00:00,2017-03-04 00:00:00,1729.500193470065,4.336512958088787,2017-01-11 08:06:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=COK&SDP0=01-03-2017&SO1=COK&SD1=DXB&SDP1=04-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=COK;d=2017-03-01;r=2017-03-04
10128,True,193,DXB,MAA,IndiGo,IndiGo,2017-02-08 00:00:00,2017-02-28 00:00:00,1823.1020275574742,5.293176056048119,2017-01-07 07:51:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=MAA&SDP0=08-02-2017&SO1=MAA&SD1=DXB&SDP1=28-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=MAA;d=2017-02-08;r=2017-02-28
10129,False,208,DXB,MAA,Air India,Jet Airways,2017-02-05 00:00:00,2017-02-12 00:00:00,1823.1020275574742,5.704562796155486,2017-01-07 00:52:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=MAA&SDP0=05-02-2017&SO1=MAA&SD1=DXB&SDP1=12-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=MAA;d=2017-02-05;r=2017-02-12
10137,True,172,DXB,TRV,Jet Airways,Jet Airways,2017-02-14 00:00:00,2017-02-21 00:00:00,1831.7601918105115,4.694937709886446,2017-01-07 06:59:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=TRV&SDP0=14-02-2017&SO1=TRV&SD1=DXB&SDP1=21-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=TRV;d=2017-02-14;r=2017-02-21
10170,False,509,DXB,KEF,Norwegian,Norwegian,2017-03-14 00:00:00,2017-03-23 00:00:00,4300.241897172106,5.918271717862254,2017-01-03 00:52:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=KEF&SDP0=14-03-2017&SO1=KEF&SD1=DXB&SDP1=23-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=KEF;d=2017-03-14;r=2017-03-23
10171,False,239,DXB,BGY,Pegasus Airlines,Pegasus Airlines,2017-09-24 00:00:00,2017-09-29 00:00:00,2880.5859232440566,4.148461569423403,2017-01-07 14:57:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=BGY&SDP0=24-09-2017&SO1=BGY&SD1=DXB&SDP1=29-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=BGY;d=2017-09-24;r=2017-09-29
10172,False,241,DXB,BLQ,Pegasus Airlines,Pegasus Airlines,2017-10-15 00:00:00,2017-10-16 00:00:00,2787.080183547328,4.323521106831972,2016-12-30 13:54:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=BLQ&SDP0=15-10-2017&SO1=BLQ&SD1=DXB&SDP1=16-10-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=BLQ;d=2017-10-15;r=2017-10-16
10178,False,232,DXB,FCO,Pegasus Airlines,Pegasus Airlines,2017-10-04 00:00:00,2017-10-12 00:00:00,2699.2552932732383,4.297481616099128,2017-01-06 03:03:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=FCO&SDP0=04-10-2017&SO1=FCO&SD1=DXB&SDP1=12-10-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=FCO;d=2017-10-04;r=2017-10-12
10183,False,283,DXB,MXP,Czech Airlines,Czech Airlines,2017-02-08 00:00:00,2017-02-15 00:00:00,2925.8714633776035,4.836165968707781,2017-01-09 12:36:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=MXP&SDP0=08-02-2017&SO1=MXP&SD1=DXB&SDP1=15-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=MXP;d=2017-02-08;r=2017-02-15
10198,False,197,DXB,NBO,Oman Air,Oman Air,2017-05-03 00:00:00,2017-06-28 00:00:00,2212.236804505493,4.452507064315746,2017-01-07 00:55:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=NBO&SDP0=03-05-2017&SO1=NBO&SD1=DXB&SDP1=28-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=NBO;d=2017-05-03;r=2017-06-28
10209,False,263,DXB,PRN,Pegasus Airlines,Pegasus Airlines,2017-05-08 00:00:00,2017-05-23 00:00:00,2280.917507766933,5.76522384313413,2016-12-27 15:42:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=PRN&SDP0=08-05-2017&SO1=PRN&SD1=DXB&SDP1=23-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=PRN;d=2017-05-08;r=2017-05-23
10216,True,204,DXB,TSE,flydubai,flydubai,2017-04-10 00:00:00,2017-04-22 00:00:00,1974.5716064481126,5.1656774394461715,2017-01-07 06:59:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=TSE&SDP0=10-04-2017&SO1=TSE&SD1=DXB&SDP1=22-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=TSE;d=2017-04-10;r=2017-04-22
10221,True,152,DXB,BEY,flydubai,flydubai,2017-05-05 00:00:00,2017-05-12 00:00:00,1330.5318052899447,5.712001749814493,2016-12-31 23:01:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=BEY&SDP0=05-05-2017&SO1=BEY&SD1=DXB&SDP1=12-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=BEY;d=2017-05-05;r=2017-05-12
10223,False,203,DXB,CMB,Gulf Air,Gulf Air,2017-02-20 00:00:00,2017-02-23 00:00:00,2043.742499151641,4.966379083574997,2016-12-31 04:03:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=CMB&SDP0=20-02-2017&SO1=CMB&SD1=DXB&SDP1=23-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=CMB;d=2017-02-20;r=2017-02-23
10230,False,433,DXB,CMN,Qatar Airways,Qatar Airways,2017-02-22 00:00:00,2017-03-09 00:00:00,3779.3102889751226,5.728558478819973,2017-01-11 12:22:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=CMN&SDP0=22-02-2017&SO1=CMN&SD1=DXB&SDP1=09-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=CMN;d=2017-02-22;r=2017-03-09
10233,False,450,DXB,RAK,Qatar Airways,Qatar Airways,2017-02-08 00:00:00,2017-02-15 00:00:00,3825.8269270175147,5.881081509753563,2017-01-09 08:50:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=RAK&SDP0=08-02-2017&SO1=RAK&SD1=DXB&SDP1=15-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=RAK;d=2017-02-08;r=2017-02-15
10239,False,241,DXB,SKP,Pegasus Airlines,Pegasus Airlines,2017-09-17 00:00:00,2017-10-01 00:00:00,2238.1149850840234,5.383995049542827,2017-01-08 11:13:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=SKP&SDP0=17-09-2017&SO1=SKP&SD1=DXB&SDP1=01-10-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=SKP;d=2017-09-17;r=2017-10-01
10253,False,276,DXB,BKI,Cebu Pacific,Cebu Pacific,2017-06-18 00:00:00,2017-06-24 00:00:00,4217.048130565758,3.2724312297921525,2017-01-06 07:34:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=BKI&SDP0=18-06-2017&SO1=BKI&SD1=DXB&SDP1=24-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=BKI;d=2017-06-18;r=2017-06-24
10261,False,385,DXB,PEN,Singapore Airlines,Singapore Airlines,2017-02-20 00:00:00,2017-03-02 00:00:00,3274.4379882789813,5.878871448751316,2017-01-11 21:09:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=PEN&SDP0=20-02-2017&SO1=PEN&SD1=DXB&SDP1=02-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=PEN;d=2017-02-20;r=2017-03-02
10272,False,372,DXB,LOS,Kenya Airways,Kenya Airways,2017-01-25 00:00:00,2017-02-23 00:00:00,3664.578318715651,5.075618088173066,2017-01-11 02:22:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=LOS&SDP0=25-01-2017&SO1=LOS&SD1=DXB&SDP1=23-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=LOS;d=2017-01-25;r=2017-02-23
10273,True,412,DXB,LOS,Emirates,Emirates,2017-04-14 00:00:00,2017-06-25 00:00:00,3664.578318715651,5.621383473998126,2017-01-07 14:38:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=LOS&SDP0=14-04-2017&SO1=LOS&SD1=DXB&SDP1=25-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=LOS;d=2017-04-14;r=2017-06-25
10275,False,241,DXB,AMS,Pegasus Airlines,Pegasus Airlines,2017-10-17 00:00:00,2017-10-28 00:00:00,3212.5470355497705,3.7509178438963637,2017-01-09 04:13:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=AMS&SDP0=17-10-2017&SO1=AMS&SD1=DXB&SDP1=28-10-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=AMS;d=2017-10-17;r=2017-10-28
10281,False,318,DXB,BGO,Norwegian,Norwegian,2017-04-05 00:00:00,2017-04-16 00:00:00,3377.5652570371303,4.707533027488507,2017-01-09 20:21:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=BGO&SDP0=05-04-2017&SO1=BGO&SD1=DXB&SDP1=16-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=BGO;d=2017-04-05;r=2017-04-16
10284,False,255,DXB,OSL,Pegasus Airlines,Pegasus Airlines,2017-10-01 00:00:00,2017-10-18 00:00:00,3193.1150660438702,3.9929660335719412,2017-01-03 16:28:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=OSL&SDP0=01-10-2017&SO1=OSL&SD1=DXB&SDP1=18-10-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=OSL;d=2017-10-01;r=2017-10-18
10286,False,384,DXB,TOS,Norwegian,Norwegian,2017-03-14 00:00:00,2017-03-24 00:00:00,3404.2043264278755,5.640084483456104,2017-01-07 09:50:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=TOS&SDP0=14-03-2017&SO1=TOS&SD1=DXB&SDP1=24-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=TOS;d=2017-03-14;r=2017-03-24
10292,False,798,DXB,AKL,China Eastern,China Eastern,2017-05-30 00:00:00,2017-06-11 00:00:00,8826.278507626123,4.520591545522319,2017-01-09 20:12:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=AKL&SDP0=30-05-2017&SO1=AKL&SD1=DXB&SDP1=11-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=AKL;d=2017-05-30;r=2017-06-11
10308,False,271,DXB,CEB,Cebu Pacific,Cebu Pacific,2017-07-22 00:00:00,2017-08-06 00:00:00,4587.120911782224,2.9539225716061295,2017-01-05 07:54:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=CEB&SDP0=22-07-2017&SO1=CEB&SD1=DXB&SDP1=06-08-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=CEB;d=2017-07-22;r=2017-08-06
10310,False,402,DXB,CRK,Qatar Airways,Qatar Airways,2017-03-05 00:00:00,2017-04-03 00:00:00,4246.9465846704925,4.732812056678951,2017-01-11 18:26:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=CRK&SDP0=05-03-2017&SO1=CRK&SD1=DXB&SDP1=03-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=CRK;d=2017-03-05;r=2017-04-03
10317,False,323,DXB,MNL,Qatar Airways,Qatar Airways,2017-02-05 00:00:00,2017-02-14 00:00:00,4292.421762618557,3.76244481393828,2017-01-09 20:06:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=MNL&SDP0=05-02-2017&SO1=MNL&SD1=DXB&SDP1=14-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=MNL;d=2017-02-05;r=2017-02-14
10318,True,191,DXB,MNL,Cebu Pacific,Cebu Pacific,2017-06-09 00:00:00,2017-06-29 00:00:00,4292.421762618557,2.224851267684865,2017-01-06 01:58:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=MNL&SDP0=09-06-2017&SO1=MNL&SD1=DXB&SDP1=29-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=MNL;d=2017-06-09;r=2017-06-29
10349,False,748,DXB,SJU,Norwegian,Norwegian,2017-03-16 00:00:00,2017-03-31 00:00:00,7475.172594965376,5.003228958912517,2017-01-12 10:47:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=SJU&SDP0=16-03-2017&SO1=SJU&SD1=DXB&SDP1=31-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=SJU;d=2017-03-16;r=2017-03-31
10359,False,239,DXB,OTP,Pegasus Airlines,Pegasus Airlines,2017-10-11 00:00:00,2017-10-15 00:00:00,2109.8620244727013,5.663877477005425,2017-01-09 06:40:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=OTP&SDP0=11-10-2017&SO1=OTP&SD1=DXB&SDP1=15-10-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=OTP;d=2017-10-11;r=2017-10-15
10360,True,128,DXB,OTP,flydubai,flydubai,2017-05-12 00:00:00,2017-05-19 00:00:00,2109.8620244727013,3.033373711534286,2016-12-31 15:03:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=OTP&SDP0=12-05-2017&SO1=OTP&SD1=DXB&SDP1=19-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=OTP;d=2017-05-12;r=2017-05-19
10362,False,251,DXB,BEG,Pegasus Airlines,Pegasus Airlines,2017-06-11 00:00:00,2017-06-23 00:00:00,2372.1072314348335,5.290654584956849,2016-12-28 15:41:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=BEG&SDP0=11-06-2017&SO1=BEG&SD1=DXB&SDP1=23-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=BEG;d=2017-06-11;r=2017-06-23
10367,False,233,DXB,DME,Pegasus Airlines,Pegasus Airlines,2017-03-11 00:00:00,2017-03-23 00:00:00,2263.6635626668403,5.146524506616628,2017-01-11 17:43:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=DME&SDP0=11-03-2017&SO1=DME&SD1=DXB&SDP1=23-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=DME;d=2017-03-11;r=2017-03-23
10379,False,235,DXB,KZN,Azerbaijan Airlines,Azerbaijan Airlines,2017-01-15 00:00:00,2017-01-22 00:00:00,2120.261430519427,5.541769439781516,2017-01-09 06:27:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=KZN&SDP0=15-01-2017&SO1=KZN&SD1=DXB&SDP1=22-01-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=KZN;d=2017-01-15;r=2017-01-22
10380,False,319,DXB,LED,Azerbaijan Airlines,Azerbaijan Airlines,2017-02-22 00:00:00,2017-02-26 00:00:00,2673.0268808181754,5.9670181824426445,2017-01-07 15:54:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=LED&SDP0=22-02-2017&SO1=LED&SD1=DXB&SDP1=26-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=LED;d=2017-02-22;r=2017-02-26
10393,True,271,DXB,SVO,Aeroflot,Aeroflot,2017-02-05 00:00:00,2017-02-12 00:00:00,2306.97196362546,5.873500074403098,2017-01-06 13:33:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=SVO&SDP0=05-02-2017&SO1=SVO&SD1=DXB&SDP1=12-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=SVO;d=2017-02-05;r=2017-02-12
10401,False,252,DXB,VKO,Azerbaijan Airlines,Azerbaijan Airlines,2017-06-23 00:00:00,2017-06-27 00:00:00,2287.3643185437672,5.508523455512191,2017-01-12 10:32:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=VKO&SDP0=23-06-2017&SO1=VKO&SD1=DXB&SDP1=27-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=VKO;d=2017-06-23;r=2017-06-27
10408,False,265,DXB,KGL,Kenya Airways,Kenya Airways,2017-02-11 00:00:00,2017-02-16 00:00:00,2527.975809070975,5.241347623840333,2017-01-10 23:25:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=KGL&SDP0=11-02-2017&SO1=KGL&SD1=DXB&SDP1=16-02-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=KGL;d=2017-02-11;r=2017-02-16
10437,True,179,DXB,KRT,flydubai,flydubai,2017-05-23 00:00:00,2017-05-26 00:00:00,1618.02954836216,5.531419379244081,2017-01-01 12:54:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=KRT&SDP0=23-05-2017&SO1=KRT&SD1=DXB&SDP1=26-05-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=KRT;d=2017-05-23;r=2017-05-26
10441,False,191,DXB,ARN,Pegasus Airlines,Pegasus Airlines,2017-10-10 00:00:00,2017-10-11 00:00:00,2974.1668254789647,3.210983297301103,2017-01-07 19:08:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=ARN&SDP0=10-10-2017&SO1=ARN&SD1=DXB&SDP1=11-10-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=ARN;d=2017-10-10;r=2017-10-11
10442,True,213,DXB,ARN,Norwegian,Norwegian,2017-04-05 00:00:00,2017-04-16 00:00:00,2974.1668254789647,3.580834776571387,2017-01-11 10:06:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=ARN&SDP0=05-04-2017&SO1=ARN&SD1=DXB&SDP1=16-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=ARN;d=2017-04-05;r=2017-04-16
10445,False,278,DXB,MMX,Norwegian,Norwegian,2017-04-25 00:00:00,2017-04-28 00:00:00,2967.2145151134287,4.684528175903939,2017-01-04 16:14:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=MMX&SDP0=25-04-2017&SO1=MMX&SD1=DXB&SDP1=28-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=MMX;d=2017-04-25;r=2017-04-28
10446,False,299,DXB,GOT,Norwegian,Norwegian,2017-10-17 00:00:00,2017-10-22 00:00:00,3072.524151725089,4.8657062603092065,2016-12-31 14:12:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=GOT&SDP0=17-10-2017&SO1=GOT&SD1=DXB&SDP1=22-10-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=GOT;d=2017-10-17;r=2017-10-22
10447,False,288,DXB,LLA,Norwegian,Norwegian,2017-03-14 00:00:00,2017-03-28 00:00:00,3141.3665587694545,4.583992262794321,2016-12-27 15:49:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=LLA&SDP0=14-03-2017&SO1=LLA&SD1=DXB&SDP1=28-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=LLA;d=2017-03-14;r=2017-03-28
10449,False,288,DXB,UME,Norwegian,Norwegian,2017-04-04 00:00:00,2017-04-25 00:00:00,3095.9667814017625,4.651212695983807,2016-12-28 12:58:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=UME&SDP0=04-04-2017&SO1=UME&SD1=DXB&SDP1=25-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=UME;d=2017-04-04;r=2017-04-25
10451,False,278,DXB,SIN,Qatar Airways,Qatar Airways,2017-03-01 00:00:00,2017-03-07 00:00:00,3633.9716826824656,3.825016046833784,2017-01-12 09:21:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=SIN&SDP0=01-03-2017&SO1=SIN&SD1=DXB&SDP1=07-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=SIN;d=2017-03-01;r=2017-03-07
10452,True,382,DXB,SIN,Singapore Airlines,Singapore Airlines,2017-06-10 00:00:00,2017-06-19 00:00:00,3633.9716826824656,5.255957301764409,2017-01-09 22:24:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=SIN&SDP0=10-06-2017&SO1=SIN&SD1=DXB&SDP1=19-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=SIN;d=2017-06-10;r=2017-06-19
10466,False,304,DXB,BKK,Gulf Air,Gulf Air,2017-02-12 00:00:00,2017-03-05 00:00:00,3047.883920318639,4.987066567289389,2017-01-05 19:44:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=BKK&SDP0=12-02-2017&SO1=BKK&SD1=DXB&SDP1=05-03-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=BKK;d=2017-02-12;r=2017-03-05
10467,True,328,DXB,BKK,flydubai,flydubai,2017-07-15 00:00:00,2017-07-22 00:00:00,3047.883920318639,5.380782348917498,2016-12-26 13:01:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=BKK&SDP0=15-07-2017&SO1=BKK&SD1=DXB&SDP1=22-07-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=BKK;d=2017-07-15;r=2017-07-22
10485,True,202,DXB,SAW,Pegasus Airlines,Pegasus Airlines,2017-09-26 00:00:00,2017-09-26 00:00:00,1844.438470254533,5.475921351069085,2017-01-10 10:59:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=SAW&SDP0=26-09-2017&SO1=SAW&SD1=DXB&SDP1=26-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=SAW;d=2017-09-26;r=2017-09-26
10489,False,305,DXB,TPE,Cebu Pacific,Cebu Pacific,2017-06-04 00:00:00,2017-06-08 00:00:00,4074.48918094102,3.742800464738981,2017-01-05 22:47:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=TPE&SDP0=04-06-2017&SO1=TPE&SD1=DXB&SDP1=08-06-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=TPE;d=2017-06-04;r=2017-06-08
10499,False,251,DXB,KBP,Azerbaijan Airlines,Azerbaijan Airlines,2017-06-22 00:00:00,2017-07-01 00:00:00,2168.362698869208,5.787777112447457,2017-01-10 10:32:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=KBP&SDP0=22-06-2017&SO1=KBP&SD1=DXB&SDP1=01-07-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=KBP;d=2017-06-22;r=2017-07-01
10500,False,256,DXB,LWO,Pegasus Airlines,Pegasus Airlines,2017-09-15 00:00:00,2017-09-20 00:00:00,2385.1792626258757,5.366472952606635,2017-01-05 09:00:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=LWO&SDP0=15-09-2017&SO1=LWO&SD1=DXB&SDP1=20-09-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=LWO;d=2017-09-15;r=2017-09-20
10507,True,272,DXB,EBB,flydubai,flydubai,2017-04-08 00:00:00,2017-04-14 00:00:00,2319.201441220497,5.864087421764837,2017-01-05 14:00:00,http://www.momondo.com/flightsearch/?Search=true&TripType=2&SegNo=2&SO0=DXB&SD0=EBB&SDP0=08-04-2017&SO1=EBB&SD1=DXB&SDP1=14-04-2017&AD=1&TK=ECO&DO=false&NA=false,https://www.google.com/flights/#search;f=DXB;t=EBB;d=2017-04-08;r=2017-04-14
